paper_id,title,assignment_scope,module_code,module_kind,sort_order,active_confirmed_core
ASD-0001,"Toward Greater Autonomy in Materials Discovery Agents: Unifying Planning, Physics, and Scientists",final_modules_or_bucket,04,formal_module,1,1
ASD-0002,HealthFlow: A Self-Evolving AI Agent with Meta Planning for Autonomous Healthcare Research,final_modules_or_bucket,07,formal_module,1,1
ASD-0003,CheMatAgent: Enhancing LLMs for Chemistry and Materials Science through Tree-Search Based Tool Learning,final_modules_or_bucket,03,formal_module,1,1
ASD-0003,CheMatAgent: Enhancing LLMs for Chemistry and Materials Science through Tree-Search Based Tool Learning,final_modules_or_bucket,04,formal_module,2,1
ASD-0004,InternAgent: When Agent Becomes the Scientist -- Building Closed-Loop System from Hypothesis to Verification,final_modules_or_bucket,01,formal_module,1,1
ASD-0004,InternAgent: When Agent Becomes the Scientist -- Building Closed-Loop System from Hypothesis to Verification,final_modules_or_bucket,03,formal_module,2,1
ASD-0004,InternAgent: When Agent Becomes the Scientist -- Building Closed-Loop System from Hypothesis to Verification,final_modules_or_bucket,06,formal_module,3,1
ASD-0004,InternAgent: When Agent Becomes the Scientist -- Building Closed-Loop System from Hypothesis to Verification,final_modules_or_bucket,09,formal_module,4,1
ASD-0004,InternAgent: When Agent Becomes the Scientist -- Building Closed-Loop System from Hypothesis to Verification,final_modules_or_bucket,10,formal_module,5,1
ASD-0005,A Multiagent-Driven Robotic AI Chemist Enabling Autonomous Chemical Research On Demand,final_modules_or_bucket,03,formal_module,1,1
ASD-0005,A Multiagent-Driven Robotic AI Chemist Enabling Autonomous Chemical Research On Demand,final_modules_or_bucket,04,formal_module,2,1
ASD-0006,DORA AI Scientist: Multi-agent Virtual Research Team for Scientific Exploration Discovery and Automated Report Generation,final_modules_or_bucket,01.04,general_bucket,1,1
ASD-0007,Hypothesis Generation for Materials Discovery and Design Using Goal-Driven and Constraint-Guided LLM Agents,final_modules_or_bucket,04,formal_module,1,1
ASD-0008,Accelerating Drug Discovery Through Agentic AI: A Multi-Agent Approach to Laboratory Automation in the DMTA Cycle,final_modules_or_bucket,07,formal_module,1,1
ASD-0008,Accelerating Drug Discovery Through Agentic AI: A Multi-Agent Approach to Laboratory Automation in the DMTA Cycle,final_modules_or_bucket,03,formal_module,2,1
ASD-0009,Agent-based learning of materials datasets from the scientific literature,final_modules_or_bucket,04,formal_module,1,1
ASD-0010,El Agente: An Autonomous Agent for Quantum Chemistry,final_modules_or_bucket,03,formal_module,1,1
ASD-0012,Large language models for chemistry robotics,final_modules_or_bucket,03,formal_module,1,1
ASD-0013,The ai scientist-v2: Workshop-level automated scientific discovery via agentic tree search,final_modules_or_bucket,01,formal_module,1,1
ASD-0014,Spatialagent: An autonomous ai agent for spatial biology,final_modules_or_bucket,06,formal_module,1,1
ASD-0016,An autonomous laboratory for the accelerated synthesis of novel materials,final_modules_or_bucket,04,formal_module,1,1
ASD-0017,Can ai agents design and implement drug discovery pipelines?,final_modules_or_bucket,07,formal_module,1,1
ASD-0018,Agent laboratory: Using llm agents as research assistants,final_modules_or_bucket,01,formal_module,1,1
ASD-0019,Agentrxiv: Towards collaborative autonomous research,final_modules_or_bucket,01,formal_module,1,1
ASD-0020,Biodiscoveryagent: An ai agent for designing genetic perturbation experiments,final_modules_or_bucket,06,formal_module,1,1
ASD-0022,Chemgraph: An agentic framework for computational chemistry workflows,final_modules_or_bucket,03,formal_module,1,1
ASD-0024,Large language model agent for modular task execution in drug discovery,final_modules_or_bucket,07,formal_module,1,1
ASD-0024,Large language model agent for modular task execution in drug discovery,final_modules_or_bucket,03,formal_module,2,1
ASD-0025,Cactus: Chemistry agent connecting tool usage to science,final_modules_or_bucket,03,formal_module,1,1
ASD-0026,Autonomous microscopy experiments through large language model agents,final_modules_or_bucket,04,formal_module,1,0
ASD-0026,Autonomous microscopy experiments through large language model agents,final_modules_or_bucket,09,formal_module,2,0
ASD-0028,Drugagent: Automating ai-aided drug discovery programming through llm multi-agent collaboration,final_modules_or_bucket,07,formal_module,1,1
ASD-0029,Chemhas: Hierarchical agent stacking for enhancing chemistry tools,final_modules_or_bucket,03,formal_module,1,1
ASD-0030,Rag-enhanced collaborative llm agents for drug discovery,final_modules_or_bucket,03,formal_module,1,1
ASD-0030,Rag-enhanced collaborative llm agents for drug discovery,final_modules_or_bucket,07,formal_module,2,1
ASD-0031,Llmatdesign: Autonomous materials discovery with large language models,final_modules_or_bucket,04,formal_module,1,1
ASD-0032,Codescientist: End-to-end semi-automated scientific discovery with code-based experimentation,final_modules_or_bucket,01,formal_module,1,1
ASD-0033,Omnicellagent: Towards ai co-scientists for scientific discovery in precision medicine,final_modules_or_bucket,06,formal_module,1,1
ASD-0034,Perturboagent: A self-planning agent for boosting sequential perturb-seq experiments,final_modules_or_bucket,06,formal_module,1,1
ASD-0035,Sciagents: automating scientific discovery through bioinspired multi-agent intelligent graph reasoning,final_modules_or_bucket,04,formal_module,1,1
ASD-0036,Organa: A robotic assistant for automated chemistry experimentation and characterization,final_modules_or_bucket,03,formal_module,1,1
ASD-0037,Autonomous mobile robots for exploratory synthetic chemistry,final_modules_or_bucket,03,formal_module,1,1
ASD-0038,An autonomous large language model agent for chemical literature data mining,final_modules_or_bucket,03,formal_module,1,1
ASD-0040,"Researchagent: Iterative research idea generation over scientific literature with large language models, 2025",final_modules_or_bucket,01.04,general_bucket,1,1
ASD-0041,Liddia: Language-based intelligent drug discovery agent,final_modules_or_bucket,07,formal_module,1,1
ASD-0044,Bridging literature and the universe via a multi-agent large language model system,final_modules_or_bucket,02,formal_module,1,1
ASD-0045,Honeycomb: A flexible llm-based agent system for materials science,final_modules_or_bucket,04,formal_module,1,1
ASD-0046,Topomas: Large language model driven topological materials multiagent system,final_modules_or_bucket,04,formal_module,1,1
ASD-0047,Foam-agent: Towards automated intelligent cfd workflows,final_modules_or_bucket,09,formal_module,1,1
ASD-0048,"Dolphin: Closed-loop open-ended auto-research through thinking, practice, and feedback",final_modules_or_bucket,01,formal_module,1,1
ASD-0049,Bioinformatics agent (bia): Unleashing the power of large language models to reshape bioinformatics workflow,final_modules_or_bucket,06,formal_module,1,1
ASD-0051,Geneagent: Self-verification language agent for gene set knowledge discovery using domain databases,final_modules_or_bucket,06,formal_module,1,1
ASD-0052,Optimizing collaboration of large language model based agents for autonomous finite element analysis,final_modules_or_bucket,09,formal_module,1,1
ASD-0053,Towards autonomous hypothesis verification via language models with minimal guidance,final_modules_or_bucket,01.04,general_bucket,1,1
ASD-0054,The virtual lab: Ai agents design new sars-cov-2 nanobodies with experimental validation,final_modules_or_bucket,07,formal_module,1,1
ASD-0054,The virtual lab: Ai agents design new sars-cov-2 nanobodies with experimental validation,final_modules_or_bucket,06,formal_module,2,1
ASD-0055,Biomaster: Multi-agent system for automated bioinformatics analysis workflow,final_modules_or_bucket,06,formal_module,1,1
ASD-0056,"Delocalized, asynchronous, closed-loop discovery of organic laser emitters",final_modules_or_bucket,03,formal_module,1,1
ASD-0056,"Delocalized, asynchronous, closed-loop discovery of organic laser emitters",final_modules_or_bucket,04,formal_module,2,1
ASD-0057,"Autochemschematic ai: A closed-loop, physics-aware agentic framework for auto-generating chemical process and instrumentation diagrams",final_modules_or_bucket,09,formal_module,1,1
ASD-0058,Astroagents: A multi-agent ai for hypothesis generation from mass spectrometry data,final_modules_or_bucket,02,formal_module,1,1
ASD-0059,"Iterative hypothesis generation for scientific discovery with monte carlo nash equilibrium self-refining trees, 2025",final_modules_or_bucket,01.04,general_bucket,1,1
ASD-0060,Piflow: Principle-aware scientific discovery with multi-agent collaboration,final_modules_or_bucket,03,formal_module,1,1
ASD-0060,Piflow: Principle-aware scientific discovery with multi-agent collaboration,final_modules_or_bucket,04,formal_module,2,1
ASD-0060,Piflow: Principle-aware scientific discovery with multi-agent collaboration,final_modules_or_bucket,07,formal_module,3,1
ASD-0061,xchemagents: Agentic ai for explainable quantum chemistry,final_modules_or_bucket,03,formal_module,1,1
ASD-0062,Empowering scientific workflows with federated agents,final_modules_or_bucket,01,formal_module,1,1
ASD-0062,Empowering scientific workflows with federated agents,final_modules_or_bucket,02,formal_module,2,1
ASD-0062,Empowering scientific workflows with federated agents,final_modules_or_bucket,04,formal_module,3,1
ASD-0063,Alphaevolve: A coding agent for scientific and algorithmic discovery,final_modules_or_bucket,01,formal_module,1,1
ASD-0064,Phenograph: A multi-agent framework for phenotype-driven discovery in spatial transcriptomics data augmented with knowledge graphs,final_modules_or_bucket,06,formal_module,1,1
ASD-0064,Phenograph: A multi-agent framework for phenotype-driven discovery in spatial transcriptomics data augmented with knowledge graphs,final_modules_or_bucket,07,formal_module,2,1
ASD-0065,Matpilot: an llm-enabled ai materials scientist under the framework of human-machine collaboration,final_modules_or_bucket,04,formal_module,1,1
ASD-0068,An agentic framework for autonomous metamaterial modeling and inverse design,final_modules_or_bucket,04,formal_module,1,1
ASD-0069,The ai scientist: Towards fully automated open-ended scientific discovery,final_modules_or_bucket,01,formal_module,1,1
ASD-0069,The ai scientist: Towards fully automated open-ended scientific discovery,final_modules_or_bucket,11,formal_module,2,1
ASD-0070,Moose-chem3: Toward experiment-guided hypothesis ranking via simulated experimental feedback,final_modules_or_bucket,03,formal_module,1,1
ASD-0071,Toward a team of ai-made scientists for scientific discovery from gene expression data,final_modules_or_bucket,06,formal_module,1,1
ASD-0075,Prim: Principle-inspired material discovery through multi-agent collaboration,final_modules_or_bucket,04,formal_module,1,1
ASD-0076,Mt-mol: Multi agent system with tool-based reasoning for molecular optimization,final_modules_or_bucket,03,formal_module,1,1
ASD-0077,Stella: Self-evolving llm agent for biomedical research,final_modules_or_bucket,07,formal_module,1,1
ASD-0079,DrugAgent: Multi-Agent Large Language Model-Based Reasoning for Drug-Target Interaction Prediction,final_modules_or_bucket,07,formal_module,1,1
ASD-0080,System of agentic ai for the discovery of metal-organic frameworks,final_modules_or_bucket,04,formal_module,1,1
ASD-0081,Crispr-gpt: An llm agent for automated design of gene-editing experiments,final_modules_or_bucket,06,formal_module,1,0
ASD-0083,Robin: A multi-agent system for automating scientific discovery,final_modules_or_bucket,06,formal_module,1,0
ASD-0083,Robin: A multi-agent system for automating scientific discovery,final_modules_or_bucket,07,formal_module,2,0
ASD-0084,Automating alloy design and discovery with physics-aware multimodal multiagent ai,final_modules_or_bucket,04,formal_module,1,1
ASD-0085,Protagents: protein discovery via large language model multi-agent collaborations combining physics and machine learning,final_modules_or_bucket,04,formal_module,1,1
ASD-0085,Protagents: protein discovery via large language model multi-agent collaborations combining physics and machine learning,final_modules_or_bucket,06,formal_module,2,1
ASD-0089,Researchcodeagent: An llm multi-agent system for automated codification of research methodologies,final_modules_or_bucket,01,formal_module,1,1
ASD-0090,Agents for self-driving laboratories applied to quantum computing,final_modules_or_bucket,02,formal_module,1,1
ASD-0091,Agentic mixture-of-workflows for multi-modal chemical search,final_modules_or_bucket,03,formal_module,1,1
ASD-0091,Agentic mixture-of-workflows for multi-modal chemical search,final_modules_or_bucket,04,formal_module,2,1
ASD-0093,Augmenting large language models with chemistry tools,final_modules_or_bucket,03,formal_module,1,1
ASD-0093,Augmenting large language models with chemistry tools,final_modules_or_bucket,04,formal_module,2,1
ASD-0093,Augmenting large language models with chemistry tools,final_modules_or_bucket,07,formal_module,3,1
ASD-0094,Autonomous chemical research with large language models,final_modules_or_bucket,03,formal_module,1,1
ASD-0095,Multicrossmodal automated agent for integrating diverse materials science data,final_modules_or_bucket,04,formal_module,1,1
ASD-0096,dziner: Rational inverse design of materials with ai agents,final_modules_or_bucket,03,formal_module,1,1
ASD-0096,dziner: Rational inverse design of materials with ai agents,final_modules_or_bucket,04,formal_module,2,1
ASD-0096,dziner: Rational inverse design of materials with ai agents,final_modules_or_bucket,07,formal_module,3,1
ASD-0097,Cellvoyager: Ai compbio agent generates new insights by autonomously analyzing biological data,final_modules_or_bucket,06,formal_module,1,1
ASD-0100,Scireplicate-bench: Benchmarking llms in agent-driven algorithmic reproduction from research papers,final_modules_or_bucket,01,formal_module,1,1
ASD-0111,"SciMaster: Towards general-purpose scientific AI agents, Part I. X-Master as foundation: Can we lead on Humanity's Last Exam?",final_modules_or_bucket,01.04,general_bucket,1,1
ASD-0112,CSSTep: Step-by-step exploration of the chemical space of drug molecules via multi-agent and multi-stage reinforcement learning,final_modules_or_bucket,03,formal_module,1,1
ASD-0113,PharmAgents: Building a virtual pharma with large language model agents,final_modules_or_bucket,07,formal_module,1,1
ASD-0113,PharmAgents: Building a virtual pharma with large language model agents,final_modules_or_bucket,03,formal_module,2,1
ASD-0114,Sparks: Multi-agent artificial intelligence model discovers protein design principles,final_modules_or_bucket,06,formal_module,1,1
ASD-0115,Towards an AI co-scientist,final_modules_or_bucket,06,formal_module,1,1
ASD-0115,Towards an AI co-scientist,final_modules_or_bucket,07,formal_module,2,1
ASD-0116,Electromagnetic metamaterial agent,final_modules_or_bucket,04,formal_module,1,1
ASD-0116,Electromagnetic metamaterial agent,final_modules_or_bucket,09,formal_module,2,1
ASD-0117,OSDA agent: Leveraging large language models for de novo design of organic structure directing agents,final_modules_or_bucket,03,formal_module,1,1
ASD-0117,OSDA agent: Leveraging large language models for de novo design of organic structure directing agents,final_modules_or_bucket,04,formal_module,2,1
ASD-0118,Biomni: A general-purpose biomedical AI agent,final_modules_or_bucket,06,formal_module,1,1
ASD-0118,Biomni: A general-purpose biomedical AI agent,final_modules_or_bucket,07,formal_module,2,1
ASD-0119,ChatMOF: An autonomous AI system for predicting and generating metal-organic frameworks,final_modules_or_bucket,04,formal_module,1,1
ASD-0120,AI agents for ground-based gamma astronomy,final_modules_or_bucket,02,formal_module,1,1
ASD-0121,Multi-agent system for cosmological parameter analysis,final_modules_or_bucket,02,formal_module,1,1
ASD-0124,A large language model-empowered agent for reliable and robust structural analysis,final_modules_or_bucket,09,formal_module,1,1
ASD-0125,Physics-informed LLM-agent for automated modulation design in power electronics systems,final_modules_or_bucket,09,formal_module,1,1
ASD-0126,BioAgents: Democratizing bioinformatics analysis with multi-agent systems,final_modules_or_bucket,06,formal_module,1,1
ASD-0127,The AI Cosmologist I: An agentic system for automated data analysis,final_modules_or_bucket,02,formal_module,1,1
ASD-0128,"MechAgents: Large language model multi-agent collaborations can solve mechanics problems, generate new data, and integrate knowledge",final_modules_or_bucket,09,formal_module,1,1
ASD-0129,OpenFOAMGPT: a RAG-augmented LLM agent for OpenFOAM-based computational fluid dynamics,final_modules_or_bucket,09,formal_module,1,1
ASD-0132,Many heads are better than one: Improved scientific idea generation by a LLM-based multi-agent system,final_modules_or_bucket,11,formal_module,1,1
ASD-0133,Interpreting multi-band galaxy observations with large language model-based agents,final_modules_or_bucket,02,formal_module,1,1
ASD-0134,ChemAgent: Self-updating library in large language models improves chemical reasoning,final_modules_or_bucket,03,formal_module,1,1
ASD-0135,A multi-agent framework integrating large language models and generative AI for accelerated metamaterial design,final_modules_or_bucket,04,formal_module,1,1
ASD-0136,StarWhisper Telescope: An AI framework for automating end-to-end astronomical observations,final_modules_or_bucket,02,formal_module,1,1
ASD-0137,Accelerating primer design for amplicon sequencing using large language model-powered agents,final_modules_or_bucket,06,formal_module,1,1
ASD-0137,Accelerating primer design for amplicon sequencing using large language model-powered agents,final_modules_or_bucket,07,formal_module,2,1
ASD-0138,CellAgent: LLM-Driven Multi-Agent Framework for Natural Language-Based Single-Cell Analysis,final_modules_or_bucket,06,formal_module,1,1
ASD-0139,Advancing AI-scientist understanding: Making LLM think like a physicist with interpretable reasoning,final_modules_or_bucket,02,formal_module,1,1
ASD-0140,Large language models for automated open-domain scientific hypotheses discovery,final_modules_or_bucket,11,formal_module,1,1
ASD-0141,TransAgent: Dynamizing transcriptional regulation analysis via multi-omics-aware AI agent,final_modules_or_bucket,06,formal_module,1,1
ASD-0141,TransAgent: Dynamizing transcriptional regulation analysis via multi-omics-aware AI agent,final_modules_or_bucket,07,formal_module,2,1
ASD-0145,CycleResearcher: Improving automated research via automated review,final_modules_or_bucket,01.04,general_bucket,1,1
ASD-0146,AIGS: Generating Science from AI-Powered Automated Falsification,final_modules_or_bucket,01,formal_module,1,1
ASD-0147,Nova: An iterative planning and search approach to enhance novelty and diversity of LLM-generated ideas,final_modules_or_bucket,01,formal_module,1,1
ASD-0149,A flexible and affordable self-driving laboratory for automated reaction optimization,final_modules_or_bucket,03,formal_module,1,1
ASD-0150,A dynamic knowledge graph approach to distributed self-driving laboratories,final_modules_or_bucket,03,formal_module,1,1
ASD-0151,Self-driving lab discovers principles for steering spontaneous emission beyond conventional Fourier optics,final_modules_or_bucket,02,formal_module,1,1
ASD-0151,Self-driving lab discovers principles for steering spontaneous emission beyond conventional Fourier optics,final_modules_or_bucket,04,formal_module,2,1
ASD-0152,An agentic AI framework for ingestion and standardization of single-cell RNA-seq data analysis,final_modules_or_bucket,06,formal_module,1,1
ASD-0152,An agentic AI framework for ingestion and standardization of single-cell RNA-seq data analysis,final_modules_or_bucket,07,formal_module,2,1
ASD-0154,Real-time experiment-theory closed-loop interaction for autonomous materials science,final_modules_or_bucket,04,formal_module,1,1
ASD-0155,"A multi-agentic framework for real-time, autonomous freeform metasurface design",final_modules_or_bucket,04,formal_module,1,1
ASD-0156,Bridging electron microscopy and materials analysis with an autonomous agentic platform,final_modules_or_bucket,04,formal_module,1,1
ASD-0158,A robotic platform for flow synthesis of organic compounds informed by AI planning,final_modules_or_bucket,03,formal_module,1,1
ASD-0179,Chemist-x: Large language model-empowered agent for reaction condition recommendation in chemical synthesis,final_modules_or_bucket,03,formal_module,1,1
ASD-0186,MARG: Multi-Agent Review Generation for Scientific Papers,final_modules_or_bucket,11,formal_module,1,1
ASD-0189,Automating exploratory proteomics research via language models,final_modules_or_bucket,06,formal_module,1,1
ASD-0254,From intention to implementation: automating biomedical research via llms,final_modules_or_bucket,06,formal_module,1,1
ASD-0254,From intention to implementation: automating biomedical research via llms,final_modules_or_bucket,07,formal_module,2,1
ASD-0276,Automating exploratory multiomics research via language models,final_modules_or_bucket,06,formal_module,1,1
ASD-0276,Automating exploratory multiomics research via language models,final_modules_or_bucket,07,formal_module,2,1
ASD-0280,An automatic end-to-end chemical synthesis development platform powered by large language models,final_modules_or_bucket,03,formal_module,1,1
ASD-0290,ChemReasoner: Heuristic search over a large language model's knowledge space using quantum-chemical feedback,final_modules_or_bucket,03,formal_module,1,1
ASD-0333,MOOSE-Chem: Large language models for rediscovering unseen chemistry scientific hypotheses,final_modules_or_bucket,03,formal_module,1,1
ASD-0357,Origene: A self-evolving virtual disease biologist automating therapeutic target discovery,final_modules_or_bucket,07,formal_module,1,1
ASD-0370,Self-driving laboratories to autonomously navigate the protein fitness landscape,final_modules_or_bucket,06,formal_module,1,1
ASD-0379,A self-driving laboratory advances the Pareto front for material properties,final_modules_or_bucket,04,formal_module,1,1
ASD-0381,Autonomous reaction Pareto-front mapping with a self-driving catalysis laboratory,final_modules_or_bucket,03,formal_module,1,1
ASD-0385,AlphaFlow: autonomous discovery and optimization of multi-step chemistry using a self-driven fluidic lab guided by reinforcement learning,final_modules_or_bucket,03,formal_module,1,1
ASD-0385,AlphaFlow: autonomous discovery and optimization of multi-step chemistry using a self-driven fluidic lab guided by reinforcement learning,final_modules_or_bucket,04,formal_module,2,1
ASD-0388,Crystallography companion agent for high-throughput materials discovery,final_modules_or_bucket,04,formal_module,1,1
ASD-0389,Autonomous discovery of optically active chiral inorganic perovskite nanocrystals through an intelligent cloud lab,final_modules_or_bucket,04,formal_module,1,1
ASD-0390,A self-driving laboratory designed to accelerate the discovery of adhesive materials,final_modules_or_bucket,04,formal_module,1,1
ASD-0410,On-the-fly closed-loop materials discovery via Bayesian active learning,final_modules_or_bucket,04,formal_module,1,1
ASD-0415,Autonomous polymer synthesis delivered by multi-objective closed-loop optimisation,final_modules_or_bucket,04,formal_module,1,1
ASD-0417,Autonomous optimization of non-aqueous Li-ion battery electrolytes via robotic experimentation and machine learning coupling,final_modules_or_bucket,04,formal_module,1,1
ASD-0418,Data-science driven autonomous process optimization,final_modules_or_bucket,03,formal_module,1,1
ASD-0421,Closed-loop superconducting materials discovery,final_modules_or_bucket,04,formal_module,1,1
ASD-0422,Autonomous closed-loop mechanistic investigation of molecular electrochemistry via automation,final_modules_or_bucket,03,formal_module,1,1
ASD-0425,Efficient Closed-loop Maximization of Carbon Nanotube Growth Rate using Bayesian Optimization,final_modules_or_bucket,04,formal_module,1,1
ASD-0428,Discovering New Chemistry with an Autonomous Robotic Platform Driven by a Reactivity-Seeking Neural Network,final_modules_or_bucket,03,formal_module,1,1
ASD-0429,Toward autonomous additive manufacturing: Bayesian optimization on a 3D printer,final_modules_or_bucket,09,formal_module,1,1
ASD-0447,An autonomous portable platform for universal chemical synthesis,final_modules_or_bucket,03,formal_module,1,1
ASD-0455,A mobile robotic chemist,final_modules_or_bucket,04,formal_module,1,1
ASD-0463,AI-driven robotic chemist for autonomous synthesis of organic molecules,final_modules_or_bucket,03,formal_module,1,1
ASD-0466,Discovery of Wall-Selective Carbon Nanotube Growth Conditions <i>via</i> Automated Experimentation,final_modules_or_bucket,04,formal_module,1,1
ASD-0478,NIMS-OS: an automation software to implement a closed loop between artificial intelligence and robotic experiments in materials science,final_modules_or_bucket,04,formal_module,1,1
ASD-0484,Evolution-guided Bayesian optimization for constrained multi-objective optimization in self-driving labs,final_modules_or_bucket,04,formal_module,1,1
ASD-0487,Autonomous Discovery of Battery Electrolytes with Robotic Experimentation and Machine Learning,final_modules_or_bucket,04,formal_module,1,1
ASD-0491,Optimizing Perovskite Thin-Film Parameter Spaces with Machine Learning-Guided Robotic Platform for High-Performance Perovskite Solar Cells,final_modules_or_bucket,04,formal_module,1,1
ASD-0501,Functional genomic hypothesis generation and experimentation by a robot scientist,final_modules_or_bucket,06,formal_module,1,1
ASD-0503,Self-driving laboratory for accelerated discovery of thin-film materials,final_modules_or_bucket,04,formal_module,1,1
ASD-0504,A Bayesian experimental autonomous researcher for mechanical design,final_modules_or_bucket,09,formal_module,1,1
ASD-0505,Autonomous and dynamic precursor selection for solid-state materials synthesis,final_modules_or_bucket,04,formal_module,1,1
ASD-0506,Closed-loop transfer enables artificial intelligence to yield chemical knowledge,final_modules_or_bucket,03,formal_module,1,1
ASD-0507,Identifying general reaction conditions by bandit optimization,final_modules_or_bucket,03,formal_module,1,1
ASD-0508,"Autonomous, multiproperty-driven molecular discovery: From predictions to measurements and back",final_modules_or_bucket,03,formal_module,1,1
ASD-0510,A conversational multi-agent AI system for automated plant phenotyping,final_modules_or_bucket,06,formal_module,1,1
ASD-0510,A conversational multi-agent AI system for automated plant phenotyping,final_modules_or_bucket,08,formal_module,2,1
ASD-0511,Operating advanced scientific instruments with AI agents that learn on the job,final_modules_or_bucket,04,formal_module,1,1
ASD-0511,Operating advanced scientific instruments with AI agents that learn on the job,final_modules_or_bucket,09,formal_module,2,1
